,county_name,fips_code,state,blue_votes,red_votes,other_votes,blue_percentage,red_percentage,other_percentage
810,Saguache,8109.0,Colorado,1417,1147,271,0.4998236331569665,0.40458553791887125,0.09559082892416226
813,San,8111.0,Colorado,265,215,26,0.5237154150197628,0.424901185770751,0.05138339920948617
816,San,8113.0,Colorado,2975,1033,321,0.6872256872256872,0.23862323862323861,0.07415107415107415
819,Sedgwick,8115.0,Colorado,267,1015,82,0.19574780058651026,0.7441348973607038,0.060117302052785926
822,Summit,8117.0,Colorado,9557,5100,1517,0.5908866081365154,0.31532088537158404,0.09379250649190059
825,Teller,8119.0,Colorado,3603,9745,1096,0.24944613680420935,0.674674605372473,0.07587925782331764
828,Washington,8121.0,Colorado,296,2299,138,0.10830589096231248,0.8412001463593121,0.050493962678375415
831,Weld,8123.0,Colorado,46519,76651,12258,0.3434961750893464,0.5659907847712438,0.09051304013940988
834,Yuma,8125.0,Colorado,726,3850,215,0.15153412648716344,0.8035900647046545,0.04487580880818201
837,Fairfield,9001.0,Connecticut,243852,160077,17280,0.5789334985719679,0.38004173699992166,0.04102476442811051
840,Hartford,9003.0,Connecticut,240403,148173,18288,0.5908682016595226,0.36418311770026346,0.04494868064021393
843,Litchfield,9005.0,Connecticut,39775,53051,4616,0.40819153958252086,0.5444366905441186,0.047371769873360565
846,Middlesex,9007.0,Connecticut,45357,38867,4400,0.511791388337245,0.4385606607690919,0.04964795089366312
849,New,9009.0,Connecticut,205609,159048,14349,0.5424953694664464,0.4196450715819802,0.03785955895157333
852,New,9011.0,Connecticut,62278,54058,7192,0.5041609999352373,0.4376173822938929,0.05822161777086976
855,Tolland,9013.0,Connecticut,38506,34194,4724,0.4973393263070882,0.4416460012399256,0.061014672452986154
858,Windham,9015.0,Connecticut,21792,25747,3284,0.4287822442594888,0.5066013419121264,0.06461641382838479
861,Kent,10001.0,Delaware,33351,36991,4256,0.4470763291241052,0.49587120298131315,0.05705246789458163
864,New,10003.0,Delaware,162919,85525,13947,0.6209016315346182,0.3259448685358873,0.05315349992949453
867,Sussex,10005.0,Delaware,39333,62611,4064,0.3710380348652932,0.590625235831258,0.038336729303448794
870,District,11001.0,District,282830,12723,15715,0.9086382152999987,0.040874744593083774,0.05048704010691751
873,Alachua,12001.0,Florida,75820,46834,5917,0.5897130768213672,0.3642656586633067,0.04602126451532616
876,Baker,12003.0,Florida,2112,10294,228,0.16716795947443408,0.8147854994459395,0.018046541079626405
879,Bay,12005.0,Florida,21797,62194,3462,0.24924245023040947,0.711170571621328,0.039586978148262494
882,Bradford,12007.0,Florida,2924,8913,261,0.24169284179203174,0.7367333443544387,0.021573813853529508
885,Brevard,12009.0,Florida,119679,181848,13225,0.38023269113460756,0.5777501016673444,0.04201720719804799
888,Broward,12011.0,Florida,553320,260951,17680,0.6650872467248672,0.31366150169901835,0.021251251576114457
891,Calhoun,12013.0,Florida,1241,4655,185,0.20407827659924355,0.7654990955434962,0.03042262785726032
894,Charlotte,12015.0,Florida,33445,60218,2711,0.34703343225351235,0.624836574179758,0.028129993566729617
897,Citrus,12017.0,Florida,22789,54456,2455,0.28593475533249685,0.6832622333751568,0.030803011292346298
900,Clay,12019.0,Florida,27822,74963,3698,0.2612811434689105,0.703990308312125,0.03472854821896453
903,Collier,12021.0,Florida,61085,105423,4281,0.35766354976023046,0.6172704331075186,0.025066017132250908
906,Columbia,12023.0,Florida,7601,20368,738,0.26477862542237085,0.7095133591110182,0.02570801546661093
909,Desoto,12027.0,Florida,3781,6778,259,0.34951007579959326,0.626548345350342,0.023941578850064708
912,Dixie,12029.0,Florida,1270,5822,110,0.17633990558178284,0.8083865592890863,0.015273535129130798
915,Duval,12031.0,Florida,205704,211672,15319,0.47540184194409457,0.4891944672344261,0.03540369082147933
918,Escambia,12033.0,Florida,57461,88808,6200,0.37687005227292103,0.5824659438967922,0.040664003830286816
921,Flagler,12035.0,Florida,22026,33850,1627,0.38304088482340054,0.5886649392205624,0.028294175956037077
924,Franklin,12037.0,Florida,1744,4125,146,0.28994181213632586,0.685785536159601,0.02427265170407315
927,Gadsden,12039.0,Florida,15020,6728,365,0.6792384570162348,0.3042554153665265,0.016506127617238728
930,Gilchrist,12041.0,Florida,1458,6740,222,0.17315914489311163,0.8004750593824228,0.026365795724465558
933,Glades,12043.0,Florida,1271,2996,86,0.291982540776476,0.6882609694463588,0.019756489777165175
936,Gulf,12045.0,Florida,1720,5329,244,0.23584258878376527,0.7307006718771425,0.03345673933909228
939,Hamilton,12047.0,Florida,1904,3443,113,0.3487179487179487,0.6305860805860806,0.020695970695970695
942,Hardee,12049.0,Florida,2149,5242,192,0.28339707239878675,0.6912831333245417,0.0253197942766715
945,Hendry,12051.0,Florida,4615,6195,305,0.4152046783625731,0.5573549257759784,0.027440395861448492
948,Hernando,12053.0,Florida,31795,58970,3031,0.33898034031301977,0.6287048488208452,0.03231481086613502
951,Highlands,12055.0,Florida,14937,29565,1184,0.32694917480190866,0.6471347896510966,0.025916035546994703
954,Hillsborough,12057.0,Florida,307896,266870,22894,0.5151691597229194,0.44652477997523676,0.03830606030184386
957,Holmes,12059.0,Florida,853,7483,178,0.10018792576932112,0.8789053323937045,0.020906741836974396
960,Indian,12061.0,Florida,29043,48620,2346,0.36299666287542653,0.6076816358159707,0.02932170130860278
963,Jackson,12063.0,Florida,6397,14257,387,0.3040254740744261,0.6775818639798489,0.018392661945725013
966,Jefferson,12065.0,Florida,3541,3930,174,0.4631785480706344,0.514061478090255,0.02275997383911053
969,Lafayette,12067.0,Florida,518,2809,65,0.15271226415094338,0.828125,0.019162735849056603
972,Lake,12069.0,Florida,62838,102188,5436,0.36863347842921,0.5994767162182774,0.03188980535251258
975,Lee,12071.0,Florida,124908,191551,9961,0.3826603762024386,0.5868237240365174,0.030515899761044053
978,Leon,12073.0,Florida,92068,53821,6243,0.6051849709462835,0.353778297794021,0.04103673125969553
981,Levy,12075.0,Florida,5101,13775,519,0.26300592936323797,0.7102345965455015,0.026759474091260633
984,Liberty,12077.0,Florida,651,2543,102,0.1975121359223301,0.7715412621359223,0.030946601941747573
987,Madison,12079.0,Florida,3526,4851,128,0.4145796590241035,0.5703703703703704,0.015049970605526162
990,Manatee,12081.0,Florida,71224,101944,5790,0.3979928251321539,0.5696532147207725,0.03235396014707362
993,Marion,12083.0,Florida,62041,107833,4826,0.3551287922152261,0.6172467086433887,0.02762449914138523
996,Martin,12085.0,Florida,30185,53204,2403,0.3518393323386796,0.6201510630361805,0.028009604625139874
999,Miami-Dade,12086.0,Florida,624146,333999,22059,0.636751125275963,0.3407443756605768,0.02250449906346026
1002,Monroe,12087.0,Florida,18971,21904,1603,0.4466076557276708,0.5156551626724422,0.037737181599887
1005,Nassau,12089.0,Florida,10869,34266,1472,0.233205312506705,0.7352114489239814,0.031583238569313624
1008,Okaloosa,12091.0,Florida,23780,71893,5182,0.2357840464032522,0.7128352585394874,0.05138069505726042
1011,Okeechobee,12093.0,Florida,3959,9356,338,0.2899728997289973,0.6852706364901486,0.024756463780854023
1014,Orange,12095.0,Florida,329894,195216,21165,0.6038973044711913,0.3573584732964166,0.03874422223239211
1017,Osceola,12097.0,Florida,85458,50301,4447,0.609517424361297,0.3587649601300943,0.031717615508608764
1020,Palm,12099.0,Florida,374673,272402,15257,0.5656876007802734,0.4112771238593334,0.02303527536039328
1023,Pasco,12101.0,Florida,90142,142101,8896,0.37381759068421117,0.5892908239646013,0.036891585351187486
1026,Pinellas,12103.0,Florida,233701,239201,19501,0.4746132740864698,0.48578298669991854,0.03960373921361161
1029,Polk,12105.0,Florida,117433,157430,9451,0.41303980809949564,0.5537187757198028,0.033241416180701616
1032,Putnam,12107.0,Florida,10094,22138,885,0.3047981399281336,0.6684784249781079,0.026723435093758494
1035,St.,12109.0,Florida,43099,88684,4731,0.31571120910675826,0.6496330046735134,0.03465578621972838
1038,St.,12111.0,Florida,66881,70289,3677,0.4748485945742543,0.49904506308263574,0.0261063423431099
1041,Santa,12113.0,Florida,18464,65339,3942,0.2104279446122286,0.7446464185993504,0.04492563678842099
1044,Sarasota,12115.0,Florida,97870,124438,6755,0.4272623688679534,0.5432479274260793,0.029489703705967353
1047,Seminole,12117.0,Florida,105914,109443,9539,0.4709465708594195,0.48663826835515084,0.04241516078542971
1050,Sumter,12119.0,Florida,22638,52730,1297,0.29528468010174136,0.6877975608165395,0.016917759081719167
1053,Suwannee,12121.0,Florida,3964,14287,443,0.21204664598266823,0.7642559109874826,0.02369744302984915
1056,Taylor,12123.0,Florida,2152,6930,208,0.23164693218514532,0.7459634015069968,0.022389666307857912
1059,Union,12125.0,Florida,1014,4568,112,0.1780821917808219,0.8022479803301721,0.01966982788900597
1062,Volusia,12127.0,Florida,109091,143007,8771,0.4181830727299909,0.5481946877551568,0.033622239514852284
1065,Wakulla,12129.0,Florida,4348,10512,491,0.28323887694612726,0.6847762360758257,0.03198488697804703
1068,Walton,12131.0,Florida,6876,25756,1005,0.2044177542587032,0.7657044326188424,0.02987781312245444
1071,Washington,12133.0,Florida,2264,8637,255,0.20294012190749372,0.7742022230190032,0.02285765507350305
1074,Appling,13001.0,Georgia,1434,5494,84,0.2045065601825442,0.7835139760410724,0.011979463776383342
1077,Atkinson,13003.0,Georgia,697,1878,35,0.2670498084291188,0.7195402298850575,0.013409961685823755
1080,Bacon,13005.0,Georgia,608,3364,48,0.15124378109452735,0.83681592039801,0.011940298507462687
1083,Baker,13007.0,Georgia,650,775,15,0.4513888888888889,0.5381944444444444,0.010416666666666666
1086,Baldwin,13009.0,Georgia,7970,7697,449,0.4945395879870936,0.4775999007197816,0.027860511293124845
1089,Banks,13011.0,Georgia,684,6134,157,0.09806451612903226,0.879426523297491,0.0225089605734767
1092,Barrow,13013.0,Georgia,6580,21108,1372,0.2264280798348245,0.7263592567102547,0.04721266345492085
1095,Bartow,13015.0,Georgia,8212,29911,1427,0.20763590391908976,0.756283185840708,0.036080910240202275
1098,Ben,13017.0,Georgia,2101,3739,96,0.3539420485175202,0.6298854447439353,0.016172506738544475
1101,Berrien,13019.0,Georgia,1047,5422,121,0.15887708649468893,0.8227617602427921,0.018361153262518966
1104,Bibb,13021.0,Georgia,36787,24043,1766,0.5876893092210365,0.38409802543293503,0.0282126653460285
1107,Bleckley,13023.0,Georgia,1101,3719,154,0.22135102533172496,0.7476879774829112,0.03096099718536389
1110,Brantley,13025.0,Georgia,619,5567,115,0.09823837486113315,0.8835105538803365,0.018251071258530392
1113,Brooks,13027.0,Georgia,2528,3701,107,0.398989898989899,0.5841224747474747,0.016887626262626264
1116,Bryan,13029.0,Georgia,4014,10529,630,0.2645488697027615,0.6939300072497199,0.04152112304751862
1119,Bulloch,13031.0,Georgia,9261,15097,958,0.3658160846895244,0.5963422341602149,0.0378416811502607
1122,Burke,13033.0,Georgia,4731,4491,129,0.505935194096888,0.480269489894129,0.013795316008982997
1125,Butts,13035.0,Georgia,2566,6717,231,0.269707799033004,0.7060121925583351,0.02428000840866092
1128,Calhoun,13037.0,Georgia,1179,830,16,0.5822222222222222,0.40987654320987654,0.007901234567901235
1131,Camden,13039.0,Georgia,5930,12310,661,0.31374001375588595,0.6512882916247817,0.03497169461933231
1134,Candler,13043.0,Georgia,1026,2664,73,0.27265479670475684,0.7079457879351582,0.019399415360085038
1137,Carroll,13045.0,Georgia,12464,30029,1628,0.28249586364769613,0.680605607307178,0.0368985290451259
1140,Catoosa,13047.0,Georgia,4771,20876,1110,0.17830848002391897,0.7802070486227903,0.041484471353290725
1143,Charlton,13049.0,Georgia,1004,2951,61,0.25,0.7348107569721115,0.015189243027888447
1146,Chatham,13051.0,Georgia,62290,45688,4164,0.5554564748265591,0.40741203117476055,0.037131493998680244
1149,Chattahoochee,13053.0,Georgia,594,751,45,0.4273381294964029,0.5402877697841727,0.03237410071942446
1152,Chattooga,13055.0,Georgia,1613,6462,177,0.19546776539020844,0.7830828889966068,0.02144934561318468
1155,Cherokee,13057.0,Georgia,25231,80649,6163,0.22519032871308337,0.719804003819962,0.05500566746695465
1158,Clarke,13059.0,Georgia,29603,12717,2656,0.658195482034863,0.2827508004268943,0.059053717538242616
1161,Clay,13061.0,Georgia,697,566,10,0.5475255302435192,0.44461901021209743,0.007855459544383346
1164,Clayton,13063.0,Georgia,78220,12645,1994,0.8423523837215563,0.13617419959293123,0.021473416685512444
1167,Clinch,13065.0,Georgia,686,1727,42,0.2794297352342159,0.7034623217922606,0.017107942973523423
1170,Cobb,13067.0,Georgia,160121,152912,17786,0.4840139169757481,0.4622225446543276,0.05376353836992434
1173,Coffee,13069.0,Georgia,4094,9588,233,0.29421487603305785,0.6890406036651096,0.016744520301832554
1176,Colquitt,13071.0,Georgia,3463,9898,263,0.2541837933059307,0.7265120375807399,0.019304169113329418
1179,Columbia,13073.0,Georgia,18887,43085,2771,0.29172265727569,0.665477348902584,0.042799993821725904
1182,Cook,13075.0,Georgia,1753,4176,128,0.2894172032359254,0.6894502228826151,0.02113257388145947
1185,Coweta,13077.0,Georgia,16583,42533,2629,0.2685723540367641,0.6888492995384241,0.042578346424811724
1188,Crawford,13079.0,Georgia,1421,3635,120,0.2745363214837713,0.7022797527047914,0.023183925811437404
1191,Crisp,13081.0,Georgia,2837,4549,126,0.37766240681576146,0.6055644302449414,0.016773162939297124
1194,Dade,13083.0,Georgia,965,5051,226,0.15459788529317525,0.8091957705863505,0.03620634412047421
1197,Dawson,13085.0,Georgia,1448,9900,417,0.12307692307692308,0.8414789630259244,0.035444113897152574
1200,Decatur,13087.0,Georgia,4124,6020,142,0.40093330740812755,0.585261520513319,0.013805172078553373
1203,DeKalb,13089.0,Georgia,251370,51468,11919,0.7986160752580562,0.16351661758118166,0.037867307160762115
1206,Dodge,13091.0,Georgia,1839,5021,149,0.26237694392923383,0.7163646739905836,0.021258382080182624
1209,Dooly,13093.0,Georgia,1872,1951,36,0.4850997667789583,0.5055713915522156,0.00932884166882612
1212,Dougherty,13095.0,Georgia,23311,10232,544,0.6838677501686861,0.3001730865139203,0.015959163317393728
1215,Douglas,13097.0,Georgia,31005,24817,1916,0.5369947001974437,0.4298209151685199,0.03318438463403651
1218,Early,13099.0,Georgia,2168,2552,65,0.45308254963427375,0.5333333333333333,0.013584117032392894
1221,Echols,13101.0,Georgia,156,1007,19,0.1319796954314721,0.8519458544839256,0.016074450084602367
1224,Effingham,13103.0,Georgia,4853,17874,731,0.20688038195924632,0.7619575411373518,0.031162076903401826
1227,Elbert,13105.0,Georgia,2539,5292,156,0.3178915738074371,0.6625766871165644,0.0195317390759985
1230,Emanuel,13107.0,Georgia,2435,5335,90,0.3097964376590331,0.6787531806615776,0.011450381679389313
1233,Evans,13109.0,Georgia,1130,2404,79,0.3127594796567949,0.6653750345972875,0.02186548574591752
1236,Fannin,13111.0,Georgia,1923,9632,257,0.16280054182187606,0.81544192346766,0.021757534710463936
1239,Fayette,13113.0,Georgia,23284,35048,2581,0.38225009439692675,0.5753779981284783,0.04237190747459491
1242,Floyd,13115.0,Georgia,9159,24114,1335,0.2646497919556172,0.6967753120665742,0.038574895977808596
1245,Forsyth,13117.0,Georgia,23462,69851,4908,0.23886948819498885,0.7111615642276091,0.04996894757740198
1248,Franklin,13119.0,Georgia,1243,7054,205,0.14620089390731592,0.829687132439426,0.024111973653258057
1251,Fulton,13121.0,Georgia,297051,117783,16557,0.6885887744528746,0.2730307308219226,0.03838049472520289
1254,Gilmer,13123.0,Georgia,1965,10477,331,0.1538401315274407,0.8202458310498708,0.025914037422688482
1257,Glascock,13125.0,Georgia,138,1235,17,0.09928057553956834,0.8884892086330936,0.01223021582733813
1260,Glynn,13127.0,Georgia,11775,21512,976,0.3436651781805446,0.6278492834836412,0.028485538335814145
1263,Gordon,13129.0,Georgia,3181,15191,587,0.16778311092357193,0.8012553404715439,0.030961548604884225
1266,Grady,13131.0,Georgia,3013,6053,147,0.32703788125474875,0.6570064039943558,0.015955714750895474
1269,Greene,13133.0,Georgia,3199,5490,163,0.3613872571170357,0.6201988251242657,0.0184139177586986
1272,Gwinnett,13135.0,Georgia,166153,146989,15189,0.5060533425110635,0.447685415023254,0.0462612424656825
1275,Habersham,13137.0,Georgia,2483,13190,570,0.15286584990457427,0.8120421104475775,0.0350920396478483
1278,Hall,13139.0,Georgia,16180,51733,2781,0.22887373751662093,0.7317877047557076,0.03933855772767137
1281,Hancock,13141.0,Georgia,2701,843,36,0.7544692737430168,0.23547486033519552,0.01005586592178771
1284,Haralson,13143.0,Georgia,1475,9585,297,0.12987584749493705,0.8439728801620147,0.02615127234304834
1287,Harris,13145.0,Georgia,4086,11936,480,0.2476063507453642,0.7233062659071627,0.029087383347473034
1290,Hart,13147.0,Georgia,2585,7286,246,0.2555105268360186,0.7201739646140161,0.024315508549965406
1293,Heard,13149.0,Georgia,743,3370,110,0.17594127397584655,0.7980108927302866,0.02604783329386692
1296,Henry,13151.0,Georgia,50057,45724,2985,0.5068242107607881,0.46295283802118137,0.030222951218030498
1299,Houston,13153.0,Georgia,22553,35430,2096,0.37538907105644237,0.5897235306845986,0.034887398258959035
1302,Irwin,13155.0,Georgia,891,2716,63,0.24277929155313352,0.7400544959128066,0.017166212534059946
1305,Jackson,13157.0,Georgia,4491,21784,915,0.1651710187568959,0.8011769032732622,0.033652077969841855
1308,Jasper,13159.0,Georgia,1544,4360,141,0.2554177005789909,0.7212572373862697,0.023325062034739455
1311,Jeff,13161.0,Georgia,901,4104,91,0.17680533751962324,0.8053375196232339,0.017857142857142856
1314,Jefferson,13163.0,Georgia,3821,3063,84,0.5483639494833524,0.4395809414466131,0.012055109070034443
1317,Jenkins,13165.0,Georgia,1123,1895,38,0.36747382198952877,0.6200916230366492,0.012434554973821989
1320,Johnson,13167.0,Georgia,1136,2519,31,0.3081931633206728,0.6833966359196961,0.008410200759631037
1323,Jones,13169.0,Georgia,3961,8305,285,0.3155923830770457,0.6617002629272568,0.022707353995697555
1326,Lamar,13171.0,Georgia,2270,5190,152,0.29821334734629534,0.6818181818181818,0.019968470835522858
